code,url,creator,created_t,last_modified_t,product_name,abbreviated_product_name,generic_name,quantity,packaging,packaging_tags,packaging_text,brands,brands_tags,categories,categories_tags,origins,origins_tags,manufacturing_places,manufacturing_places_tags,labels,labels_tags,emb_codes,emb_codes_tags,cities,cities_tags,purchase_places,stores,countries,ingredients_text,allergens,allergens_tags,traces,traces_tags,serving_size,serving_quantity,no_nutriments,additives_n,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,states,brand_owner,ecoscore_score_fr,ecoscore_grade_fr,main_category,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,-butyric-acid_100g,-caproic-acid_100g,-caprylic-acid_100g,-capric-acid_100g,-lauric-acid_100g,-myristic-acid_100g,-palmitic-acid_100g,-stearic-acid_100g,-arachidic-acid_100g,-behenic-acid_100g,-lignoceric-acid_100g,-cerotic-acid_100g,-montanic-acid_100g,-melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,-alpha-linolenic-acid_100g,-eicosapentaenoic-acid_100g,-docosahexaenoic-acid_100g,omega-6-fat_100g,-linoleic-acid_100g,-arachidonic-acid_100g,-gamma-linolenic-acid_100g,-dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,-oleic-acid_100g,-elaidic-acid_100g,-gondoic-acid_100g,-mead-acid_100g,-erucic-acid_100g,-nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,-sucrose_100g,-glucose_100g,-fructose_100g,-lactose_100g,-maltose_100g,-maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,-soluble-fiber_100g,-insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
0602652181122,https://world.openfoodfacts.org/product/0602652181122,usda-ndb-import,1489141143,1587633747,"kind, healthy grains granola bar, caramel macchiato",,,,,,,"kind,  kind inc.","kind,kind-inc",snacks,en:snacks,,,,,,,,,,,,,united states,"whole grain blend (oats, brown rice, millet, amaranth, oat flour, buckwheat, quinoa), tapioca syrup, sugar, dried cane syrup, honey, palm kernel oil, canola oil, brown rice syrup, gum acacia, natural flavor, coffee, cocoa powder, sea salt, vanilla extract, soy lecithin, annatto, vitamin e (to maintain freshness).",,"en:oats,en:soybeans",,,1 bar (35 g),35,,3,"en:e160b,en:e322,en:e322i,en:e414",0,,,0,,,7,c,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",kind inc.,,,en:snacks,,,,,,,,,,400,1674,,11.43,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68.57,20,,,,,,,,,5.7,,,5.71,,,,0.535,0.214,,0,,,,,0,,,,,,,,,,,,,,0.057,,0.00309,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,
0602652181139,https://world.openfoodfacts.org/product/0602652181139,usda-ndb-import,1489141143,1587633747,"kind, healthy grains granola bar, dark chocolate mocha, dark chocolate mocha",,,,,,,"kind,  kind inc.","kind,kind-inc",snacks,en:snacks,,,,,,,,,,,,,united states,"whole grain blend (oats, brown rice, millet, buckwheat, amaranth, oat flour, quinoa), tapioca syrup, dried cane syrup, honey, canola oil, chocolate liquor, sugar, brown rice syrup, gum acacia, coffee, cocoa powder, sea salt, vanilla extract, cocoa butter, soy lecithin, vitamin e (to maintain freshness).",,"en:oats,en:soybeans",,,1 bar (35 g),35,,2,"en:e322,en:e322i,en:e414",0,,,0,,,8,c,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",kind inc.,,,en:snacks,,,,,,,,,,429,1795,,12.86,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68.57,20,,,,,,,,,5.7,,,8.57,,,,0.5725,0.229,,0,,,,,0,,,,,,,,,,,,,,0.057,,0.00309,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
0602652181016,https://world.openfoodfacts.org/product/0602652181016,usda-ndb-import,1489141139,1587633744,"kind, healthy grains granola bar, maple pumpkin seeds with sea salt",,,,,,,"kind,  kind inc.","kind,kind-inc",snacks,en:snacks,,,,,,,,,,,,,united states,"whole grain blend (oats, brown rice, millet, oat flour, buckwheat, amaranth, quinoa), tapioca syrup, pumpkin seeds, canola oil, coconut, sunflower seeds, honey, dried cane syrup, maple syrup, brown rice syrup, gum acacia, sea salt, natural flavor, vitamin e (to maintain freshness).",,en:oats,,,1 bar (35 g),35,,1,en:e414,0,,,0,,,7,c,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",kind inc.,,,en:snacks,,,,,,,,,,429,1795,,14.29,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,65.71,17.14,,,,,,,,,7.1,,,8.57,,,,0.6425,0.257,,0,,,,,0,,,,,,,,,,,,,,0.057,,0.00309,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,
0077633750312,https://world.openfoodfacts.org/product/0077633750312,usda-ndb-import,1489139036,1587631542,healthy multi-grain bread,,,,,,,sara lee,sara-lee,"plant-based foods and beverages, plant-based foods, cereals and potatoes, breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,,,,,,,,,united states,"whole grains (whole wheat flour, wheat, rye, barley, oats, corn, millet), water, sugar, wheat gluten, oat fiber, yeast. Contains 2% or less of each of the following: cultured wheat flour, soybean oil, flaxseed , salt, distilled vinegar, wheat bran, calcium sulfate, enzymes, ascorbic acid, milk, soy flour.",en:milk,"en:gluten,en:milk,en:oats,en:soybeans",,,1 slice (38 g),38,,0,,0,,,0,,,-4,a,4,cereals and potatoes,bread,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","flowers foods, inc.",,,en:breads,,,,,,,,,,237,992,,2.63,0,,,,,,,,,,,,,,,0,1.32,,,,,,,,,,,,,,,,,0,0,47.37,7.89,,,,,,,,,10.5,,,10.53,,,,0.7225,0.289,,0,,,,,0,0,8.9e-05,0.003158,,,,,,,,,,,0.105,,0.00284,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,
0825306011785,https://world.openfoodfacts.org/product/0825306011785,usda-ndb-import,1489138305,1587630743,orzo and feta salad,,,,,,,nature's healthy gourmet,nature-s-healthy-gourmet,"meals, salads, prepared salads","en:meals,en:salads,en:prepared-salads",,,,,,,,,,,,,united states,"orzo [durham wheat flour (semolina)], feta cheese (cultured pasteurized milk, salt, enzymes, calcium chloride), parsley, sun dried tomato, pitted black olive, capers, lemon juice, dill, blend of soybean oil and olive oil, turmeric, salt, white pepper.",,,,,1 onz (28 g),28,,0,,0,,,0,,,0,b,3,composite foods,one-dish meals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","aramouni gourmet foods, inc.",,,en:prepared-salads,,,,,,,,,,214,895,,10.71,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.011,32.14,3.57,,,,,,,,,3.6,,,10.71,,,,0.8575,0.343,,0.0001071,,,,,0.0043,,,,,,,,,,,,,,0.036,,0.00064,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
0037323112202,https://world.openfoodfacts.org/product/0037323112202,usda-ndb-import,1489138021,1587630368,"musselman's, healthy picks, apple sauce, blueberry, pomegranate",,,,,,,"musselman's,  knouse foods  inc/musselman dv","musselman-s,knouse-foods-inc-musselman-dv",snacks,en:snacks,,,,,,,,,,,,,united states,"apples, water, apple concentrate, dextrin (soluble fiber source), blueberry puree, calcium lactate (u.s.p. Grade), vegetable juice for color, pomegranate concentrate, natural flavor and ascorbic acid (vitamin c).",,,,,4 onz (113 g),113,,2,"en:e1400,en:e327",0,,,0,,,-1,a,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","knouse foods, inc/musselman dv",,,en:snacks,,,,,,,,,,62,259,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.04,8.85,,,,,,,,,2.7,,,0,,,,0.0225,0.009,,0,,,,,0.0133,,,,,,,,,,,,,,0.088,,0.00032,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
0883298620392,https://world.openfoodfacts.org/product/0883298620392,usda-ndb-import,1489137872,1587630166,healthy seaweed snack,,,,,,,yangban,yangban,snacks,en:snacks,,,,,,,,,,,,,united states,"seaweed, canola oil, sesame oil, sea salt",,,,,0.15 onz (4.5 g),4.5,,0,,0,,,0,,,,,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",yangban,,,en:snacks,,,,,,,,,,,,,44.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.22,0,,,,,,,,,0,,,22.22,,,,0.8325,0.333,,0.0006666,,,,,0.0267,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0891355002098,https://world.openfoodfacts.org/product/0891355002098,usda-ndb-import,1489137834,1587630120,healthy snack apple puree,,,,,,,pouchtec industries  llc,pouchtec-industries-llc,snacks,en:snacks,,,,,,,,,,,,,united states,"apple puree, apple juice concentrate, vitamin c (ascorbic acid).",,,,,1 pouch (90 g),90,,0,,0,,,0,,,1,b,1,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","pouchtec industries, llc",,,en:snacks,,,,,,,,,,67,280,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.67,13.33,,,,,,,,,1.1,,,0,,,,0.125,0.05,,0,,,,,0.0133,,,,,,,,,,,,,,0,,0.0004,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
0851093005034,https://world.openfoodfacts.org/product/0851093005034,usda-ndb-import,1489137702,1587629967,mediterranean style chicken & pasta in white wine sauce,,,,,,,self healthy kitchen,self-healthy-kitchen,frozen foods,en:frozen-foods,,,,,,,,,,,,,united states,"cooked mafalda pasta with whole grain (water, whole wheat flour, durum wheat flour, egg whites), water, diced chicken (diced chicken breast with rib meat, water, potato starch, sea salt), skim milk, black olives (black olives, water, salt), red bell pepper, artichokes, organic grated parmesan cheese (pasteurized organic milk, cheese culture, salt, enzymes). Contains less than 2% of: basil, black pepper, dried rosemary, dried parsley, garlic powder, ground bay leaf, ground oregano, ground white pepper, chicken flavor base [(cooked chicken, salt, flavor), chicken fat, sugar, water, natural chicken flavor (chicken broth, natural flavors), chicken broth, turmeric, natural flavors], corn starch, olive oil, onion, onion powder, salt, sugar, thyme, white wine, xanthan gum.",,en:eggs,,,1 tray (283 g),283,,1,en:e415,0,,,0,,,-4,a,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",self healthy kitchen,,,en:frozen-foods,,,,,,,,,,120,502,,2.47,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.014,16.61,0.71,,,,,,,,,2.1,,,7.42,,,,0.415,0.166,,5.31e-05,,,,,0.0032,,,,,,,,,,,,,,0.053,,0.00095,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,
0727915115390,https://world.openfoodfacts.org/product/0727915115390,usda-ndb-import,1489137599,1587629850,healthy mix,,,,,,,nutty naturals holdings,nutty-naturals-holdings,snacks,en:snacks,,,,,,,,,,,,,united states,"golden raisins, apricots, hulled sunflower seeds, brazil nuts, hulled pumpkin seeds, cashews.",,en:nuts,,,1 onz (28.35 g),28.35,,0,,0,,,0,,,10,c,1,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",nutty naturals holdings,,,en:snacks,,,,,,,,,,494,2067,,28.22,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52.91,28.22,,,,,,,,,7.1,,,10.58,,,,0.1325,0.053,,0,,,,,0,,,,,,,,,,,,,,0.071,,0.00254,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
0085239080610,https://world.openfoodfacts.org/product/0085239080610,usda-ndb-import,1489137383,1587629553,blueberry nut heart healthy trail mix,,,,,,,target stores,target-stores,snacks,en:snacks,,,,,,,,,,,,,united states,"almonds, dried sweetened blueberries (cultivated blueberries, sugar, sunflower oil), walnuts, pecans.",,en:nuts,,,0.25 cup (29 g),29,,0,,0,,,0,,,9,c,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",target stores,,,en:snacks,,,,,,,,,,552,2310,,41.38,3.45,,,,,,,,,,,,,,,17.24,17.24,,,,,,,,,,,,,,,,,0,0,34.48,24.14,,,,,,,,,10.3,,,13.79,,,,0,0,,0,,,,,0,,,,,,,,,,,,0.448,,0.207,,0.00248,0.138,,0.001034,0.002,,,,,,,,,,,,,,,,,9,,,,,,,,
0085715208545,https://world.openfoodfacts.org/product/0085715208545,usda-ndb-import,1489137238,1587629356,salad dressing & marinade toasted sesame,,,,,,,kerry wood healthy foods,kerry-wood-healthy-foods,"groceries, sauces, salad dressings","en:groceries,en:sauces,en:salad-dressings",,,,,,,,,,,,,united states,"olive oil, water, rice wine vinegar, low sodium organic tamari (water, organic soybeans, salt, organic vinegar), toasted sesame oil, garlic and onion, cultured dextrose (natural preservative, not a sugar)",,,,,1 tbsp (14 g),14,,0,,0,,,0,,,9,c,3,fat and sauces,dressings and sauces,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",jean philippe fragrances llc.,,,en:salad-dressings,,,,,,,,,,250,1046,,28.57,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,,0,,,,0.8025,0.321,,0,,,,,0,,,,,,,,,,,,,,0,,0.00257,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,
0856820003543,https://world.openfoodfacts.org/product/0856820003543,usda-ndb-import,1489137048,1587629100,zero calorie sparkling green tea,,,,,,,the healthy beverage company,the-healthy-beverage-company,"beverages, iced teas","en:beverages,en:iced-teas",,,,,,,,,,,,,united states,"sparking filtered water, natural flavors (blueberry, pomegranate, & other natural), citric acid, erythritol (natural sweetener), sodium citrate, fair trade certified organic green tea, rebiana (stevia extract, natural sweetener), ascorbic acid (vitamin c), vitamin b6 (pyridoxine hcl), folic acid, vitamin b12 (cyanocobalamin).",,,,,8 oza (240 ml),240,,3,"en:e330,en:e331,en:e968",0,,,0,,,,,4,beverages,artificially sweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",steaz,,,en:iced-teas,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,0,,,,0.01,0.004,,,,,,,0.005,,,,0.000833,4.2e-05,,5e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0856820003550,https://world.openfoodfacts.org/product/0856820003550,usda-ndb-import,1489137047,1587629099,zero calorie steazy cola,,,,,,,the healthy beverage company,the-healthy-beverage-company,"beverages, iced teas","en:beverages,en:iced-teas",,,,,,,,,,,,,united states,"sparkling filtered water, erythritol (natural sweetener), caramel color, sodium citrate, natural flavors, phosphoric acid, fair trade certified organic green tea, rebiana (stevia extract, natural sweetener), citric acid, ascorbic acid (vitamin c), vitamin b6 (pyridoxine hcl), folic acid, vitamin b12 (cyanocobalamin).",,,,,8 oza (240 ml),240,,5,"en:e150c,en:e330,en:e331,en:e338,en:e968",0,,,0,,,,,4,beverages,artificially sweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",steaz,,,en:iced-teas,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,0,,,,0.01,0.004,,,,,,,0.005,,,,0.000833,4.2e-05,,5e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0856820003512,https://world.openfoodfacts.org/product/0856820003512,usda-ndb-import,1489137046,1587629097,sparkling green tea,,,,,,,the healthy beverage company,the-healthy-beverage-company,"beverages, iced teas","en:beverages,en:iced-teas",,,,,,,,,,,,,united states,"sparkling filtered water, erythritol (natural sweetener), citric acid, sodium citrate, natural flavors (cherry & other natural), fair trade certified organic green tea, rebiana (stevia extract, natural sweetener), ascorbic acid (vitamin c), vitamin b6 (pyridoxine hc1), folic acid, vitamin b12 (cyanocobalamin).",,,,,8 oza (240 ml),240,,3,"en:e330,en:e331,en:e968",0,,,0,,,,,4,beverages,artificially sweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",the healthy beverage company,,,en:iced-teas,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,0,,,,0.01,0.004,,,,,,,0.005,,,,0.000833,4.2e-05,,5e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0071725727961,https://world.openfoodfacts.org/product/0071725727961,usda-ndb-import,1489135715,1587627588,heart healthy blend,,,,,,,nature's harvest,nature-s-harvest,snacks,en:snacks,,,,,,,,,,,,,united states,"peanuts, almonds, pistachios, hazelnuts, pecans, walnuts, peanut oil, sea salt.",,"en:nuts,en:peanuts",,,0.25 cup (30 g),30,,0,,0,,,0,,,10,c,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",american importing co. Inc.,,,en:snacks,,,,,,,,,,667,2791,,53.33,6.67,,,,,,,,,,,,,,,30,15,,,,,,,,,,,,,,,,,0,0,16.67,3.33,,,,,,,,,10,,,23.33,,,,0.4175,0.167,,0,,,,,0,,,0.006667,,,,,,,,,0.733,,0.133,0.333,0.0024,0.2,,0.000667,0.002,,,,,,,,,,,,,,,,,10,,,,,,,,
0855610004128,https://world.openfoodfacts.org/product/0855610004128,usda-ndb-import,1489135076,1587626939,sliced peaches,,,,,,,healthy pac,healthy-pac,"plant-based foods and beverages, plant-based foods, canned foods, desserts, fruits and vegetables based foods, canned plant-based foods, fruits based foods, canned fruits, fruits, fruits in syrup, peaches, peaches in syrup","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:fruits,en:canned-fruits,en:fruits-in-syrup,en:peaches,en:peaches-in-syrup",,,,,,,,,,,,,united states,"peaches, ascorbic acid (vitamin c), citric acid, malic acid.",,,,,1 cup (140 g),140,,2,"en:e296,en:e330",0,,,0,,,-5,a,1,fruits and vegetables,fruits,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",healthy pac corp,,,en:peaches-in-syrup,,,,,,,,,,43,180,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,9.29,7.14,,,,,,,,,1.4,,,0.71,,,,0,0,,0.0001071,,,,,0.09,,,,,,,,,,,,0.15,,0,,0,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,
0855610004104,https://world.openfoodfacts.org/product/0855610004104,usda-ndb-import,1489135076,1587626938,"strawberry, banana & peach medley",,,,,,,healthy pac,healthy-pac,"plant-based foods and beverages, plant-based foods, fruits and vegetables based foods, fruits based foods","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods",,,,,,,,,,,,,united states,"strawberries, bananas, peaches, ascorbic acid (vitamin c). Citric acid, malic acid.",,,,,1 cup (126 g),126,,2,"en:e296,en:e330",0,,,0,,,-6,a,1,fruits and vegetables,fruits,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",healthy pac corp,,,en:fruits-based-foods,,,,,,,,,,56,234,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,13.49,8.73,,,,,,,,,2.4,,,0.79,,,,0,0,,4.77e-05,,,,,0.019,,,,,,,,,,,,0.23,,0,,0.00029,,,,,,,,,,,,,,,,,,,,,-6,,,,,,,,
0852513005023,https://world.openfoodfacts.org/product/0852513005023,usda-ndb-import,1489135055,1587626926,veggie fries,,,,,,,healthy life brands  llc,healthy-life-brands-llc,,,,,,,,,,,,,,,united states,"potatoes, chickpeas, water, sunflower oil and/or non-gmo canola oil, red bell pepper, corn starch, potato starch, tapioca starch, rice flour, sea salt, locust bean gum, xanthan gum, tapioca dextrin, garlic.",,,,,1 cup (85 g),85,,3,"en:e1400,en:e410,en:e415",0,,,0,,,,,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",healthy life brands,,,,,,,,,,,,,188,787,,8.24,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.53,1.18,,,,,,,,,4.7,,,3.53,,,,0.0875,0.035,,3.54e-05,,,,,0.0176,,,,,,,,,,,,0.282,,0,,0.00085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
